series_id,series_name,trust,reject_reason,leverage,reset,underlying_token
S000093501,Northern Trust Short-Term Tax-Exempt Bond ETF,NORTHERN FUNDS,product_type,,unknown,Northern Short-Term Tax-Exempt Bond
S000093516,Allspring Ultra Short Municipal ETF,ALLSPRING EXCHANGE-TRADED FUNDS TRUST,product_type,-2.0,unknown,Allspring Municipal
S000093650,Defiance Enhanced Short Vol ETF,Tidal Trust II,no_leverage_parsed,,unknown,Enhanced Vol
S000093690,Reckoner Leveraged AAA CLO ETF,Advisor Managed Portfolios,no_leverage_parsed,,unknown,Reckoner AAA CLO
S000093927,Roundhill 2X Long VIX Futures Points ETF,Roundhill ETF Trust,product_type,2.0,unknown,VIX Futures Points
S000093928,Roundhill 2X Short VIX Futures Points ETF,Roundhill ETF Trust,product_type,-2.0,unknown,VIX Futures Points
S000093930,Roundhill Short VIX Futures Points ETF,Roundhill ETF Trust,product_type,,unknown,VIX Futures Points
S000093939,TUTTLE CAPITAL 1X INVERSE VOLATILITY ETF,ETF Opportunities Trust,product_type,-1.0,unknown,VOLATILITY
S000093940,TUTTLE CAPITAL 2X INVERSE VOLATILITY ETF,ETF Opportunities Trust,product_type,-2.0,unknown,VOLATILITY
S000093992,T-REX 2X LONG BYDDY DAILY TARGET ETF,ETF Opportunities Trust,underlying_nonus_stock,2.0,daily,BYDDY
S000094274,Direxion Daily Gold Miners Top 5 Bull 2X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,2.0,daily,Gold Miners Top 5
S000094275,Direxion Daily Gold Miners Top 5 Bear 1X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,-1.0,daily,Gold Miners Top 5
S000094292,Leverage Shares 2X Long BYDDY Daily ETF,Themes ETF Trust,underlying_nonus_stock,2.0,daily,BYDDY
S000094325,abrdn Ultra Short Municipal Income Active ETF,abrdn Funds,product_type,-2.0,unknown,abrdn Municipal Income Active
S000094383,GraniteShares 2x Long BULL Daily ETF,GraniteShares ETF Trust,underlying_unknown,2.0,daily,
S000094390,State Street Short Duration IG Public & Private Credit ETF,SSGA Active Trust,product_type,,unknown,State Street Duration IG Public Private Credit
S000094436,VistaShares BigShort Select ETF,Tidal Trust III,no_leverage_parsed,,unknown,BigShort Select
S000094439,VistaShares Target 15 BigShort Distribution ETF,Tidal Trust III,no_leverage_parsed,,unknown,15 BigShort Distribution
S000094500,KraneShares Wahed Short-Term Alternative Income Index ETF,Krane Shares Trust,product_type,,unknown,Wahed Short-Term Alternative Income Index
S000094554,Franklin Short-Term Municipal Income ETF,Putnam ETF Trust,product_type,,unknown,Franklin Short-Term Municipal Income
S000094648,Defiance Leveraged Long + Income AAPL ETF,Tidal Trust II,product_type,,unknown,+ Income AAPL
S000094649,Defiance Leveraged Long + Income NFLX ETF,Tidal Trust II,product_type,,unknown,+ Income NFLX
S000094650,Defiance Leveraged Long + Income NVDA ETF,Tidal Trust II,product_type,,unknown,+ Income NVDA
S000094651,Defiance Leveraged Long Plus Income PLTR ETF,Tidal Trust II,product_type,,unknown,Income PLTR
S000094652,Defiance Leveraged Long Plus Income SMCI ETF,Tidal Trust II,product_type,,unknown,Income SMCI
S000094653,Defiance Leveraged Long + Income TSLA ETF,Tidal Trust II,product_type,,unknown,+ Income TSLA
S000094654,Defiance Leveraged Long Plus Income AMD ETF,Tidal Trust II,product_type,,unknown,Income AMD
S000094655,Defiance Leveraged Long + Income AMZN ETF,Tidal Trust II,product_type,,unknown,+ Income AMZN
S000094656,Defiance Leveraged Long + Income BRK.B ETF,Tidal Trust II,product_type,,unknown,+ Income BRK.B
S000094657,Defiance Leveraged Long + Income COIN ETF,Tidal Trust II,product_type,,unknown,+ Income COIN
S000094658,Defiance Leveraged Long + Income GOOGL ETF,Tidal Trust II,product_type,,unknown,+ Income GOOGL
S000094659,Defiance Leveraged Long Plus Income HIMS ETF,Tidal Trust II,product_type,,unknown,Income HIMS
S000094660,Defiance Leveraged Long Plus Income HOOD ETF,Tidal Trust II,product_type,,unknown,Income HOOD
S000094661,Defiance Leveraged Long + Income META ETF,Tidal Trust II,product_type,,unknown,+ Income META
S000094783,GMO Ultra-Short Income ETF,GMO ETF Trust,product_type,-2.0,unknown,GMO Ultra-Short Income
S000095094,GraniteShares YieldBOOST 20Y+ Treasuries 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST 20Y+ Treasuries Income
S000095095,GraniteShares YieldBOOST Financials 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST Financials Income
S000095096,GraniteShares YieldBOOST Gold Miners 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST Gold Miners Income
S000095097,GraniteShares YieldBOOST META 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST META Income
S000095098,GraniteShares YieldBOOST MSFT 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST MSFT Income
S000095099,GraniteShares YieldBOOST NVDA 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST NVDA Income
S000095100,GraniteShares YieldBOOST QQQ 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST QQQ Income
S000095101,GraniteShares YieldBOOST SPY 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST SPY Income
S000095102,GraniteShares YieldBOOST Semiconductor 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST Semiconductor Income
S000095103,GraniteShares YieldBOOST Small Cap 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST Small Cap Income
S000095104,GraniteShares YieldBOOST TSLA 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST TSLA Income
S000095105,GraniteShares YieldBOOST AAPL 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST AAPL Income
S000095106,GraniteShares YieldBOOST Technology 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST Technology Income
S000095107,GraniteShares YieldBOOST AMD 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST AMD Income
S000095108,GraniteShares YieldBOOST AMZN 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST AMZN Income
S000095109,GraniteShares YieldBOOST BABA 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST BABA Income
S000095110,GraniteShares YieldBOOST Biotech 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST Biotech Income
S000095111,GraniteShares YieldBOOST Bitcoin 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST Bitcoin Income
S000095112,GraniteShares YieldBOOST COIN 2x Income ETF,GraniteShares ETF Trust,product_type,2.0,unknown,YieldBOOST COIN Income
S000095113,GraniteShares YieldBOOST China 3x Income ETF,GraniteShares ETF Trust,product_type,3.0,unknown,YieldBOOST China Income
S000095192,Defiance Leveraged Long + Income Bitcoin ETF,Tidal Trust II,product_type,,unknown,+ Income Bitcoin
S000095193,Defiance Leveraged Long + Income CRCL ETF,Tidal Trust II,product_type,,unknown,+ Income CRCL
S000095194,Defiance Leveraged Long + Income CRWV ETF,Tidal Trust II,product_type,,unknown,+ Income CRWV
S000095195,Defiance Leveraged Long Plus Income Ethereum ETF,Tidal Trust II,product_type,,unknown,Income Ethereum
S000095196,Defiance Leveraged Long + Income GLXY ETF,Tidal Trust II,product_type,,unknown,+ Income GLXY
S000095197,Defiance Leveraged Long + Income Magnificent Seven ETF,Tidal Trust II,product_type,,unknown,+ Income Magnificent Seven
S000095198,Defiance Leveraged Long + Income Nasdaq 100 ETF,Tidal Trust II,product_type,,unknown,+ Income Nasdaq 100
S000095199,Defiance Leveraged Long + Income S&P 500 ETF,Tidal Trust II,product_type,,unknown,+ Income S&P 500
S000095230,Invesco BulletShares 2035 Municipal Bond ETF,Invesco Exchange-Traded Self-Indexed Fund Trust,product_type,,unknown,BulletShares 2035 Municipal Bond
S000095252,Stoneport Advisors Commodity Long Short ETF,Tidal Trust III,no_leverage_parsed,,unknown,Stoneport Advisors Commodity
S000095498,State Street SPDR Portfolio Ultra Short T-Bill ETF,SPDR SERIES TRUST,product_type,-2.0,unknown,State Street SPDR Portfolio T-Bill
S000095503,Palmer Square Ultra-Short Duration Investment Grade Fund,Palmer Square Funds Trust,product_type,-2.0,unknown,Palmer Square Ultra-Short Duration Investment Grade
S000095606,BNY Mellon Municipal Short Duration ETF,BNY Mellon ETF Trust II,product_type,,unknown,BNY Mellon Municipal Duration
S000095649,State Street(R) SPDR(R) S&P(R) Leveraged Loan ETF,SPDR SERIES TRUST,product_type,,unknown,State Street SPDR S&P Loan
S000095890,T. Rowe Price Short Municipal Income ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",product_type,,unknown,T. Rowe Price Municipal Income
S000096085,Voya Ultra Short Income ETF,Tidal Trust IV,product_type,-2.0,unknown,Voya Income
S000096168,Roundhill Inverse Dow 30 WeeklyPay ETF,Roundhill ETF Trust,product_type,,unknown,Dow 30 WeeklyPay
S000096169,Roundhill Inverse Innovation-100 WeeklyPay ETF,Roundhill ETF Trust,product_type,,unknown,Innovation-100 WeeklyPay
S000096170,Roundhill Inverse Russell 2000 WeeklyPay ETF,Roundhill ETF Trust,product_type,,unknown,Russell 2000 WeeklyPay
S000096171,Roundhill Inverse S&P 500 WeeklyPay ETF,Roundhill ETF Trust,product_type,,unknown,S&P 500 WeeklyPay
S000096407,Defiance Leveraged Long BEAM ETF,Tidal Trust II,no_leverage_parsed,,unknown,BEAM
S000096408,Defiance Leveraged Long EOSE ETF,Tidal Trust II,no_leverage_parsed,,unknown,EOSE
S000096409,Defiance Leveraged Long OPEN ETF,Tidal Trust II,no_leverage_parsed,,unknown,OPEN
S000096410,Defiance Leveraged Long SBET ETF,Tidal Trust II,no_leverage_parsed,,unknown,SBET
S000096507,Defiance Leveraged Long + Income BMNR ETF,Tidal Trust II,product_type,,unknown,+ Income BMNR
S000096508,Defiance Leveraged Long + Income SOFI ETF,Tidal Trust II,product_type,,unknown,+ Income SOFI
S000096512,Defiance Leveraged Long + Income SOL ETF,Tidal Trust II,product_type,,unknown,+ Income SOL
S000096513,Defiance Leveraged Long + Income XRP ETF,Tidal Trust II,product_type,,unknown,+ Income XRP
S000096555,21Shares 2x Long Dogecoin ETF,Listed Funds Trust,underlying_crypto_commod,2.0,unknown,Dogecoin
S000096556,21Shares 2x Long Sui ETF,Listed Funds Trust,underlying_crypto_commod,2.0,unknown,Sui
S000096561,Defiance Short Squeeze ETF,ETF Series Solutions,no_leverage_parsed,,unknown,Squeeze
S000096595,Federated Hermes Ultrashort Bond ETF,Federated Hermes ETF Trust,product_type,-2.0,unknown,Federated Hermes Bond
S000097044,Leverage Shares 2x Capped Accelerated APP Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated APP Monthly
S000097045,Leverage Shares 2x Capped Accelerated HIMS Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated HIMS Monthly
S000097046,Leverage Shares 2x Capped Accelerated HOOD Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated HOOD Monthly
S000097047,Leverage Shares 2x Capped Accelerated LLY Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated LLY Monthly
S000097048,Leverage Shares 2x Capped Accelerated QBTS Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated QBTS Monthly
S000097049,Leverage Shares 2x Capped Accelerated RGTI Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated RGTI Monthly
S000097050,Leverage Shares 2x Capped Accelerated SBET Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated SBET Monthly
S000097051,Leverage Shares 2x Capped Accelerated BBAI Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated BBAI Monthly
S000097052,Leverage Shares 2x Capped Accelerated BLSH Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated BLSH Monthly
S000097053,Leverage Shares 2x Capped Accelerated BMNR Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated BMNR Monthly
S000097054,Leverage Shares 2x Capped Accelerated BULL Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated Monthly
S000097055,Leverage Shares 2x Capped Accelerated CRCL Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated CRCL Monthly
S000097056,Leverage Shares 2x Capped Accelerated CRWV Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated CRWV Monthly
S000097057,Leverage Shares 2x Capped Accelerated FIG Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated FIG Monthly
S000097058,Leverage Shares 2x Capped Accelerated GEMI Monthly ETF,Themes ETF Trust,product_type,2.0,monthly,Capped Accelerated GEMI Monthly
S000097073,Defiance Leveraged Long DOCN ETF,Tidal Trust II,no_leverage_parsed,,unknown,DOCN
S000097074,Defiance Leveraged Long HTZ ETF,Tidal Trust II,no_leverage_parsed,,unknown,HTZ
S000097075,Defiance Leveraged Long NEGG ETF,Tidal Trust II,no_leverage_parsed,,unknown,NEGG
S000097076,Defiance Leveraged Long NMAX ETF,Tidal Trust II,no_leverage_parsed,,unknown,NMAX
S000097077,Defiance Leveraged Long RUM ETF,Tidal Trust II,no_leverage_parsed,,unknown,RUM
S000097366,Cohen & Steers Short Duration Preferred and Income Active ETF,Cohen & Steers ETF Trust,product_type,,unknown,Cohen Steers Duration Preferred Income Active
S000097419,T-REX 2X LONG ETHM DAILY TARGET ETF,ETF Opportunities Trust,underlying_crypto_commod,2.0,daily,ETHM
S000097562,Quantify 2X Daily All Cap Crypto ETF,Tidal Trust II,underlying_crypto_commod,2.0,daily,Quantify All Cap Crypto
S000097563,Quantify 2X Daily Alt Season Crypto ETF,Tidal Trust II,underlying_crypto_commod,2.0,daily,Quantify Alt Season Crypto
S000097564,Quantify 2X Daily AltAlt Season Crypto ETF,Tidal Trust II,underlying_crypto_commod,2.0,daily,Quantify AltAlt Season Crypto
S000097595,NEOS Long/Short Equity Income ETF,NEOS ETF Trust,product_type,,unknown,NEOS Long/Short Equity Income
S000097705,STERLING CAPITAL SHORT DURATION BOND ETF,STERLING CAPITAL FUNDS,product_type,,unknown,STERLING DURATION BOND
S000097706,STERLING CAPITAL ULTRA SHORT BOND ETF,STERLING CAPITAL FUNDS,product_type,-2.0,unknown,STERLING BOND
S000097881,F/m Compoundr Ultrashort Treasury ETF,"RBB FUND, INC.",product_type,-2.0,unknown,F/m Compoundr Treasury
S000098163,Strategic Advisers Fidelity Short Duration Fund,Fidelity Rutland Square Trust II,product_type,,unknown,Strategic Advisers Fidelity Duration
S000098434,Defiance Daily Target 3X Long SOLZ ETF,ETF Series Solutions,underlying_crypto_commod,3.0,daily,SOLZ
S000098446,Defiance Daily Target 3X Short SOLZ ETF,ETF Series Solutions,underlying_crypto_commod,-3.0,daily,SOLZ
S000098570,WisdomTree Efficient Long/Short U.S. Equity Fund,WisdomTree Trust,product_type,,unknown,WisdomTree Efficient Long/Short U.S. Equity
S000098722,ProShares Daily Target 3x Bitcoin,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Bitcoin
S000098723,ProShares Daily Target 3x Ether,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Ether
S000098724,ProShares Daily Target 3x Solana,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Solana
S000098725,ProShares Daily Target 3x XRP,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,XRP
S000098809,T-REX 3X Long Bitcoin Daily Target ETF,ETF Opportunities Trust,underlying_crypto_commod,3.0,daily,Bitcoin
S000098938,GraniteShares 3x Long Bitcoin Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,3.0,daily,Bitcoin
S000098939,GraniteShares 3x Long Ether Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,3.0,daily,Ether
S000098940,GraniteShares 3x Long Solana Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,3.0,daily,Solana
S000098941,GraniteShares 3x Long XRP Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,3.0,daily,XRP
S000098942,GraniteShares 3x Short Bitcoin Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,-3.0,daily,Bitcoin
S000098943,GraniteShares 3x Short Ether Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,-3.0,daily,Ether
S000098944,GraniteShares 3x Short Solana Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,-3.0,daily,Solana
S000098945,GraniteShares 3x Short XRP Daily ETF,GraniteShares ETF Trust,underlying_crypto_commod,-3.0,daily,XRP
S000098990,ProShares Daily Target 3x Gold Miners,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Gold Miners
S000098996,ProShares Daily Target 3x Junior Gold Miners,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Junior Gold Miners
S000099116,IncomeSTKd 1x US Stocks & 1x Gold Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd US Stocks Gold Premium
S000099117,IncomeSTKd 1x US Stocks & 1x Treasury Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd US Stocks Treasury Premium
S000099119,IncomeSTKd 1x Bitcoin & 1x Gold Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd Bitcoin Gold Premium
S000099120,IncomeSTKd 1x Bitcoin & 1x Treasury Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd Bitcoin Treasury Premium
S000099121,IncomeSTKd 1x Treasury & 1x Gold Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd Treasury Gold Premium
S000099122,IncomeSTKd 1x US Stocks & 1x Bitcoin Premium ETF,Tidal Trust II,product_type,1.0,unknown,IncomeSTKd US Stocks Bitcoin Premium
S000099153,2x DOGE ETF,Volatility Shares Trust,underlying_crypto_commod,2.0,unknown,DOGE
S000099710,Direxion Daily Bitcoin Bull 3X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,3.0,daily,Bitcoin
S000099712,Direxion Daily Ether Bull 3X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,3.0,daily,Ether
S000099713,Direxion Daily Gold Miners Bull 3X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,3.0,daily,Gold Miners
S000099714,Direxion Daily Junior Gold Miners Bull 3X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,3.0,daily,Junior Gold Miners
S000099716,Direxion Daily Oil & Gas Exp. & Prod. Bull 3X ETF,Direxion Shares ETF Trust,underlying_crypto_commod,3.0,daily,Oil Gas Exp. Prod
S000099865,3x Bitcoin ETF,Volatility Shares Trust,underlying_crypto_commod,3.0,unknown,Bitcoin
S000099866,3x Ether ETF,Volatility Shares Trust,underlying_crypto_commod,3.0,unknown,Ether
S000099867,3x Solana ETF,Volatility Shares Trust,underlying_crypto_commod,3.0,unknown,Solana
S000099869,3x XRP ETF,Volatility Shares Trust,underlying_crypto_commod,3.0,unknown,XRP
S000099870,3x VIX ETF,Volatility Shares Trust,product_type,3.0,unknown,VIX
S000099881,5x Bitcoin ETF,Volatility Shares Trust,underlying_crypto_commod,5.0,unknown,Bitcoin
S000099890,5x Ether ETF,Volatility Shares Trust,underlying_crypto_commod,5.0,unknown,Ether
S000099891,5x Solana ETF,Volatility Shares Trust,underlying_crypto_commod,5.0,unknown,Solana
S000099892,5x XRP ETF,Volatility Shares Trust,underlying_crypto_commod,5.0,unknown,XRP
S000099905,ProShares Daily Target 3x Oil & Gas Exploration & Production,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Oil Gas Exploration Production
S000099908,ProShares Daily Target 3x Crude Oil,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Crude Oil
S000099909,ProShares Daily Target 3x Natural Gas,PROSHARES TRUST,underlying_crypto_commod,3.0,daily,Natural Gas
