series_id,series_name,all_names,trust,cik,ticker,all_tickers,first_year,last_year,leverage_parsed,leverage_note,reset,underlying,underlying_note,category,active_2026,has_ticker
S000096445,T-REX 2X Long STUB Daily Target ETF,T-REX 2X Long STUB Daily Target ETF,ETF Opportunities Trust,0001771146,SHUB,SHUB,2026,2026,2.0,number,daily,STUB,ticker token,single_stock,True,True
S000103013,Tradr 2X Short STX Daily ETF,Tradr 2X Short STX Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,-2.0,number,daily,STX,ticker token,single_stock,True,False
S000105184,GraniteShares 2x Short STX Daily ETF,GraniteShares 2x Short STX Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-2.0,number,daily,STX,ticker token,single_stock,True,False
S000103139,Defiance Daily Target 2X Long STX ETF,Defiance Daily Target 2X Long STX ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,STX,ticker token,single_stock,True,False
S000103187,Tradr 2X Long STX Daily ETF,Tradr 2X Long STX Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,STX,ticker token,single_stock,True,False
S000104263,Leverage Shares 2X Long STX Daily ETF,Leverage Shares 2X Long STX Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,STX,ticker token,single_stock,True,False
S000105159,GraniteShares 2x Long STX Daily ETF,GraniteShares 2x Long STX Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,STX,ticker token,single_stock,True,False
S000097434,T-REX 2X LONG SUIG DAILY TARGET ETF,T-REX 2X LONG SUIG DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SUIG,ticker token,single_stock,True,False
S000100557,Leverage Shares 2X Long SUIG Daily ETF,Leverage Shares 2X Long SUIG Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,SUIG,ticker token,single_stock,True,False
S000105756,Tradr 2X Long SWMR Daily ETF,Tradr 2X Long SWMR Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,SWMR,ticker token,single_stock,True,False
S000095468,T-REX 2X LONG SYM DAILY TARGET ETF,T-REX 2X LONG SYM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,SYM,ticker token,single_stock,True,False
S000106802,Defiance Daily Target 2X Long SYM ETF,Defiance Daily Target 2X Long SYM ETF,Tidal Trust V,0002081107,,,2026,2026,2.0,number,daily,SYM,ticker token,single_stock,True,False
S000105185,GraniteShares 2x Short TDC Daily ETF,GraniteShares 2x Short TDC Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-2.0,number,daily,TDC,ticker token,single_stock,True,False
S000105160,GraniteShares 2x Long TDC Daily ETF,GraniteShares 2x Long TDC Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,TDC,ticker token,single_stock,True,False
S000107417,Leverage Shares 2X Long TDG Daily ETF,Leverage Shares 2X Long TDG Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TDG,ticker token,single_stock,True,False
S000102260,T-REX 2X LONG TE DAILY TARGET ETF,T-REX 2X LONG TE DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TE,ticker token,single_stock,True,False
S000105757,Tradr 2X Long TE Daily ETF,Tradr 2X Long TE Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,TE,ticker token,single_stock,True,False
S000107418,Leverage Shares 2X Long TE Daily ETF,Leverage Shares 2X Long TE Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TE,ticker token,single_stock,True,False
S000106580,T-REX 2X LONG TEAM DAILY TARGET ETF,T-REX 2X LONG TEAM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TEAM,ticker token,single_stock,True,False
S000102261,T-REX 2X LONG TECK DAILY TARGET ETF,T-REX 2X LONG TECK DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TECK,ticker token,single_stock,True,False
S000104052,Corgi TEL 2x Daily ETF,Corgi TEL 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TEL,ticker token,single_stock,True,False
S000105561,Leverage Shares 2X Long TEL Daily ETF,Leverage Shares 2X Long TEL Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TEL,ticker token,single_stock,True,False
S000100823,Tradr 2X Short TEM Daily ETF,Tradr 2X Short TEM Daily ETF,Investment Managers Series Trust II,0001587982,TEMZ,TEMZ,2026,2026,-2.0,number,daily,TEM,ticker token,single_stock,True,True
S000091899,Tradr 2X Long TEM Daily ETF,Tradr 2X Long TEM Daily ETF,Investment Managers Series Trust II,0001587982,TEMT,TEMT,2025,2026,2.0,number,daily,TEM,ticker token,single_stock,True,True
S000093885,T-REX 2X LONG TEM DAILY TARGET ETF,T-REX 2X LONG TEM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TEMM,TEMM,2025,2026,2.0,number,daily,TEM,ticker token,single_stock,True,True
S000096605,Leverage Shares 2X Long TEM Daily ETF,Leverage Shares 2X Long TEM Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TEM,ticker token,single_stock,True,False
S000104847,Corgi TEM 2x Daily ETF,Corgi TEM 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TEM,ticker token,single_stock,True,False
S000098842,T-REX 3X Long TEM Daily Target ETF,T-REX 3X Long TEM Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,TEM,ticker token,single_stock,True,False
S000099271,Tradr 3X Long TEM Daily ETF,Tradr 3X Long TEM Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,TEM,ticker token,single_stock,True,False
S000100314,Defiance Daily Target 3X Long TEM ETF,Defiance Daily Target 3X Long TEM ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,TEM,ticker token,single_stock,True,False
S000096192,Leverage Shares 2X Long TER Daily ETF,Leverage Shares 2X Long TER Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TER,ticker token,single_stock,True,False
S000103188,Tradr 2X Long TER Daily ETF,Tradr 2X Long TER Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,TER,ticker token,single_stock,True,False
S000104881,Corgi TER 2x Daily ETF,Corgi TER 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TER,ticker token,single_stock,True,False
S000105892,T-REX 2X LONG TER DAILY TARGET ETF,T-REX 2X LONG TER DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TER,ticker token,single_stock,True,False
S000094263,Direxion Daily TGT Bear 1X ETF,Direxion Daily TGT Bear 1X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,-1.0,number,daily,TGT,ticker token,single_stock,True,False
S000094264,Direxion Daily TGT Bull 2X ETF,Direxion Daily TGT Bull 2X ETF,Direxion Shares ETF Trust,0001424958,,,2025,2026,2.0,number,daily,TGT,ticker token,single_stock,True,False
S000078246,REX Short TLRY ETF,REX Short TLRY ETF,Tidal Trust II,0001924868,,,2023,2024,-1.0,inverse no number,daily,TLRY,ticker token,single_stock,False,False
S000079022,REX 2X TLRY ETF,REX 2X TLRY ETF,Tidal Trust II,0001924868,,,2023,2024,2.0,number,daily,TLRY,ticker token,single_stock,False,False
S000102160,Defiance Daily Target 2X Long TLRY ETF,Defiance Daily Target 2X Long TLRY ETF,Tidal Trust II,0001924868,TRL,TRL,2026,2026,2.0,number,daily,TLRY,ticker token,single_stock,True,True
S000104264,Leverage Shares 2X Long TMC Daily ETF,Leverage Shares 2X Long TMC Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TMC,ticker token,single_stock,True,False
S000100048,T-REX 2X LONG TMQ DAILY TARGET ETF,T-REX 2X LONG TMQ DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TMQU,TMQU,2026,2026,2.0,number,daily,TMQ,ticker token,single_stock,True,True
S000097435,T-REX 2X LONG TMUS DAILY TARGET ETF,T-REX 2X LONG TMUS DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TMUS,ticker token,single_stock,True,False
S000097437,T-REX 2X LONG TONX DAILY TARGET ETF,T-REX 2X LONG TONX DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TONX,ticker token,single_stock,True,False
S000104900,Corgi TPL 2x Daily ETF,Corgi TPL 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TPL,ticker token,single_stock,True,False
S000095441,T-REX 2X Long TRON Daily Target ETF,T-REX 2X Long TRON Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TRON,ticker token,single_stock,True,False
S000106476,Defiance Daily Target 2X Long TRT ETF,Defiance Daily Target 2X Long TRT ETF,Tidal Trust II,0001924868,,,2026,2026,2.0,number,daily,TRT,ticker token,single_stock,True,False
S000105562,Leverage Shares 2X Long TSEM Daily ETF,Leverage Shares 2X Long TSEM Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,2.0,number,daily,TSEM,ticker token,single_stock,True,False
S000105758,Tradr 2X Long TSEM Daily ETF,Tradr 2X Long TSEM Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,2.0,number,daily,TSEM,ticker token,single_stock,True,False
S000105891,T-REX 2X LONG TSEM DAILY TARGET ETF,T-REX 2X LONG TSEM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,2.0,number,daily,TSEM,ticker token,single_stock,True,False
S000098428,Defiance Daily Target 3X Short TSLA ETF,Defiance Daily Target 3X Short TSLA ETF,ETF Series Solutions,0001540305,,,2026,2026,-3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000099131,GraniteShares 3x Short TSLA Daily ETF,GraniteShares 3x Short TSLA Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,-3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000099277,Tradr 3X Short TSLA Daily ETF,Tradr 3X Short TSLA Daily ETF,Investment Managers Series Trust II,0001587982,TSLN,TSLN,2026,2026,-3.0,number,daily,TSLA,ticker token,single_stock,True,True
S000072484,Direxion Daily TSLA Bear 2X Shares,Direxion Daily TSLA Bear 2X Shares,Direxion Shares ETF Trust,0001424958,,,2022,2024,-2.0,number,daily,TSLA,ticker token,single_stock,False,False
S000076096,Tradr 2X Short TSLA Daily ETF,AXS 2X TSLA Bear Daily ETF | AXS TSLA Bear Daily ETF | Tradr TSLA Bear Daily ETF | Tradr 2X Short TSLA Daily ETF,Investment Managers Series Trust II,0001587982,TSLQ,TSLQ,2022,2026,-2.0,number,daily,TSLA,ticker token,single_stock,True,True
S000080898,T-REX 2X INVERSE TESLA DAILY TARGET ETF,T-REX 2X INVERSE TESLA DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TSLZ,TSLZ,2023,2026,-2.0,number,daily,TSLA,company name,single_stock,True,True
S000081144,GraniteShares 2x Short TSLA Daily ETF,GraniteShares 1.5x Short TSLA Daily ETF | GraniteShares 2x Short TSLA Daily ETF,GraniteShares ETF Trust,0001689873,TSDD,TSDD,2023,2026,-2.0,number,daily,TSLA,ticker token,single_stock,True,True
S000086638,Leverage Shares 2X Short TSLA Daily ETF,Leverage Shares 2X Short TSLA Daily ETF,Themes ETF Trust,0001976322,,,2025,2026,-2.0,number,daily,TSLA,ticker token,single_stock,True,False
S000081149,GraniteShares 1.75x Short TSLA Daily ETF,GraniteShares 1.75x Short TSLA Daily ETF,GraniteShares ETF Trust,0001689873,,,2023,2026,-1.75,number,daily,TSLA,ticker token,single_stock,True,False
S000086150,Tradr 1.5X Short TSLA Monthly ETF,Tradr 2X Short TSLA Monthly ETF | Tradr 1.5X Short TSLA Monthly ETF,Investment Managers Series Trust II,0001587982,TSLF,TSLF,2024,2025,-1.5,number,monthly,TSLA,ticker token,single_stock,False,True
S000086152,Tradr 1.5X Short TSLA Weekly ETF,Tradr 2X Short TSLA Weekly ETF | Tradr 1.5X Short TSLA Weekly ETF,Investment Managers Series Trust II,0001587982,WTSL,WTSL,2024,2025,-1.5,number,weekly,TSLA,ticker token,single_stock,False,True
S000081147,GraniteShares 1.25x Short TSLA Daily ETF,GraniteShares 1.25x Short TSLA Daily ETF,GraniteShares ETF Trust,0001689873,,,2023,2026,-1.25,number,daily,TSLA,ticker token,single_stock,True,False
S000071019,Direxion Daily TSLA Bear 1X ETF,Direxion Daily TSLA Bear 1X Shares | Direxion Daily TSLA Bear 1X ETF,Direxion Shares ETF Trust,0001424958,TSLS,TSLS,2022,2026,-1.0,number,daily,TSLA,ticker token,single_stock,True,True
S000076339,GraniteShares 1x Short TSLA Daily ETF,GraniteShares 1x Short Tesla Daily ETF | GraniteShares 1x Short TSLA Daily ETF,GraniteShares ETF Trust,0001689873,TSS,TSLI | TSS,2022,2026,-1.0,number,daily,TSLA,ticker token,single_stock,True,True
S000076347,GraniteShares 1.25x Long TSLA Daily ETF,GraniteShares 2x Long Tesla Daily ETF | GraniteShares 1.25x Long TSLA Daily ETF,GraniteShares ETF Trust,0001689873,TSL,TSL,2022,2026,1.25,number,daily,TSLA,ticker token,single_stock,True,True
S000081165,GraniteShares 1.5x Long TSLA Daily ETF,GraniteShares 1.5x Long TSLA Daily ETF,GraniteShares ETF Trust,0001689873,,,2023,2026,1.5,number,daily,TSLA,ticker token,single_stock,True,False
S000086124,Tradr 1.5X Long TSLA Monthly ETF,Tradr 2X Long TSLA Monthly ETF | Tradr 1.5X Long TSLA Monthly ETF,Investment Managers Series Trust II,0001587982,TSLM,TSLM,2024,2025,1.5,number,monthly,TSLA,ticker token,single_stock,False,True
S000086125,Tradr 1.5X Long TSLA Quarterly ETF,Tradr 2X Long TSLA Quarterly ETF | Tradr 1.5X Long TSLA Quarterly ETF,Investment Managers Series Trust II,0001587982,QTSL,QTSL,2024,2025,1.5,number,quarterly,TSLA,ticker token,single_stock,False,True
S000086126,Tradr 1.5X Long TSLA Weekly ETF,Tradr 2X Long TSLA Weekly ETF | Tradr 1.5X Long TSLA Weekly ETF,Investment Managers Series Trust II,0001587982,TSLW,TSLW,2024,2026,1.5,number,weekly,TSLA,ticker token,single_stock,True,True
S000072483,Direxion Daily TSLA Bull 2X ETF,Direxion Daily TSLA Bull 2X Shares | Direxion Daily TSLA Bull 1.5X Shares | Direxion Daily TSLA Bull 2X ETF,Direxion Shares ETF Trust,0001424958,TSLL,TSLL,2022,2026,2.0,number,daily,TSLA,ticker token,single_stock,True,True
S000080900,T-REX 2X LONG TESLA DAILY TARGET ETF,T-REX 2X LONG TESLA DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TSLT,TSLT,2023,2026,2.0,number,daily,TSLA,company name,single_stock,True,True
S000081146,GraniteShares 2x Long TSLA Daily ETF,GraniteShares 1.75x Long TSLA Daily ETF | GraniteShares 2x Long TSLA Daily ETF,GraniteShares ETF Trust,0001689873,TSLR,TSLR,2023,2026,2.0,number,daily,TSLA,ticker token,single_stock,True,True
S000086635,Leverage Shares 2X Long TSLA Daily ETF,Leverage Shares 2X Long TSLA Daily ETF,Themes ETF Trust,0001976322,TSLG,TSLG,2025,2026,2.0,number,daily,TSLA,ticker token,single_stock,True,True
S000094859,ProShares Ultra TSLA,ProShares Ultra TSLA,PROSHARES TRUST,0001174610,TSLI,TSLI,2026,2026,2.0,proshares ultra,daily,TSLA,ticker token,single_stock,True,True
S000095104,GraniteShares YieldBOOST TSLA 2x Income ETF,GraniteShares YieldBOOST TSLA 2x Income ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,2.0,number,daily,TSLA,ticker token,single_stock,True,False
S000104829,Corgi TSLA 2x Daily ETF,Corgi TSLA 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098455,Defiance Daily Target 3X Long TSLA ETF,Defiance Daily Target 3X Long TSLA ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098562,Direxion Daily TSLA Bull 3X ETF,Direxion Daily TSLA Bull 3X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098595,Leverage Shares 3X Long TSLA Daily ETF,Leverage Shares 3X Long TSLA Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098733,ProShares Daily Target 3x TSLA,ProShares Daily Target 3x TSLA,PROSHARES TRUST,0001174610,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098843,T-REX 3X Long TSLA Daily Target ETF,T-REX 3X Long TSLA Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000099130,GraniteShares 3x Long TSLA Daily ETF,GraniteShares 3x Long TSLA Daily ETF,GraniteShares ETF Trust,0001689873,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000099658,Tradr 3X Long TSLA Daily ETF,Tradr 3X Long TSLA Daily ETF,Investment Managers Series Trust II,0001587982,TSLU,TSLU,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,True
S000099864,3x TSLA ETF,3x TSLA ETF,Volatility Shares Trust,0001884021,,,2026,2026,3.0,number,daily,TSLA,ticker token,single_stock,True,False
S000103711,T-REX 4X LONG TSLA DAILY TARGET ETF,T-REX 4X LONG TSLA DAILY TARGET ETF,ETF Opportunities Trust,0001771146,,,2026,2026,4.0,number,daily,TSLA,ticker token,single_stock,True,False
S000099880,5x TSLA ETF,5x TSLA ETF,Volatility Shares Trust,0001884021,,,2026,2026,5.0,number,daily,TSLA,ticker token,single_stock,True,False
S000098422,Defiance Daily Target 3X Short TSM ETF,Defiance Daily Target 3X Short TSM ETF,ETF Series Solutions,0001540305,,,2026,2026,-3.0,number,daily,TSM,ticker token,single_stock,True,False
S000087458,T-REX 2X INVERSE TSM DAILY TARGET ETF,T-REX 2X INVERSE TSM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TSMD,TSMD,2025,2026,-2.0,number,daily,TSM,ticker token,single_stock,True,True
S000088311,GraniteShares 2x Short TSM Daily ETF,GraniteShares 2x Short TSM Daily ETF,GraniteShares ETF Trust,0001689873,TSMS,TSMS,2025,2026,-2.0,number,daily,TSM,ticker token,single_stock,True,True
S000096887,Defiance Daily Target 2X Short TSM ETF,Defiance Daily Target 2X Short TSM ETF,Tidal Trust II,0001924868,STSM,STSM,2026,2026,-2.0,number,daily,TSM,ticker token,single_stock,True,True
S000088057,Direxion Daily TSM Bear 1X ETF,Direxion Daily TSM Bear 1X Shares | Direxion Daily TSM Bear 1X ETF,Direxion Shares ETF Trust,0001424958,TSMZ,TSMZ,2025,2026,-1.0,number,daily,TSM,ticker token,single_stock,True,True
S000086636,Leverage Shares 2X Long TSM Daily ETF,Leverage Shares 2X Long TSM Daily ETF,Themes ETF Trust,0001976322,TSMG,TSMG,2025,2026,2.0,number,daily,TSM,ticker token,single_stock,True,True
S000087482,T-REX 2X LONG TSM DAILY TARGET ETF,T-REX 2X LONG TSM DAILY TARGET ETF,ETF Opportunities Trust,0001771146,TSMU,TSMU,2025,2026,2.0,number,daily,TSM,ticker token,single_stock,True,True
S000088056,Direxion Daily TSM Bull 2X ETF,Direxion Daily TSM Bull 2X Shares | Direxion Daily TSM Bull 2X ETF,Direxion Shares ETF Trust,0001424958,TSMX,TSMX,2025,2026,2.0,number,daily,TSM,ticker token,single_stock,True,True
S000088295,GraniteShares 2x Long TSM Daily ETF,GraniteShares 2x Long TSM Daily ETF,GraniteShares ETF Trust,0001689873,TSMU,TSMU,2025,2026,2.0,number,daily,TSM,ticker token,single_stock,True,True
S000089272,KraneShares 2x Long TSM Daily ETF,KraneShares 2x Long TSM Daily ETF,Krane Shares Trust,0001547576,KTSM,KTSM,2025,2026,2.0,number,daily,TSM,ticker token,single_stock,True,True
S000104822,Corgi TSM 2x Daily ETF,Corgi TSM 2x Daily ETF,Corgi ETF Trust I,0002078265,,,2026,2026,2.0,number,daily,TSM,ticker token,single_stock,True,False
S000098450,Defiance Daily Target 3X Long TSM ETF,Defiance Daily Target 3X Long TSM ETF,ETF Series Solutions,0001540305,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000098554,Direxion Daily TSM Bull 3X ETF,Direxion Daily TSM Bull 3X ETF,Direxion Shares ETF Trust,0001424958,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000098844,T-REX 3X Long TSM Daily Target ETF,T-REX 3X Long TSM Daily Target ETF,ETF Opportunities Trust,0001771146,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000098995,ProShares Daily Target 3x TSM,ProShares Daily Target 3x TSM,PROSHARES TRUST,0001174610,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000099659,Tradr 3X Long TSM Daily ETF,Tradr 3X Long TSM Daily ETF,Investment Managers Series Trust II,0001587982,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000100399,3x TSM ETF,3x TSM ETF,Volatility Shares Trust,0001884021,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
S000104588,Leverage Shares 3X Long TSM Daily ETF,Leverage Shares 3X Long TSM Daily ETF,Themes ETF Trust,0001976322,,,2026,2026,3.0,number,daily,TSM,ticker token,single_stock,True,False
